X,Y,OBJECTID,PROPERTY_ID,HUB_NAME_TEXT,SERVICING_SITE_NAME_TEXT,PROJECT_MANAGER_NAME_TEXT,PROPERTY_NAME_TEXT,ADDRESS_LINE1_TEXT,ADDRESS_LINE2_TEXT,AUTOMATIC_GEOCODE_IND,CONGRESSIONAL_DISTRICT_CODE,PLACED_BASE_CITY_NAME_TEXT,TOTAL_ASSISTED_UNIT_COUNT,TOTAL_UNIT_COUNT,PROPERTY_ON_SITE_PHONE_NUMBER,PROPERTY_CATEGORY_NAME,CLIENT_GROUP_CODE,CLIENT_GROUP_NAME,CLIENT_GROUP_TYPE,REAC_LAST_INSPECTION_ID,REAC_LAST_INSPECTION_SCORE,FASS_LAST_PERFORMANCE_VALUE,FASS_LST_TOT_MGMT_COND_CNT,FASS_LAST_REFERRED_TO_CODE,IS_AFS_REQUIRED_IND,AFS_FISCAL_YR_END_DATE,HAS_ACTIVE_FINANCING_IND,PRIMARY_FINANCING_TYPE,IS_ALL_FINANCING_PIPELINE_IND,IS_ALL_CONTRACT_PIPELINE_IND,IS_UNDER_MANAGEMENT_IND,HAS_SERVICE_AGREEMENT_IND,HAS_USE_RESTRICTION_IND,HAS_ACTIVE_IRP_IND,IS_SERVICE_COORDINATOR_IND,PRIMARY_FHA_NUMBER,ASSOCIATED_FHA_NUMBER,ASSOCIATED_CONTRACT_NUMBER,TROUBLED_CODE,OPIIS_RISK_CATEGORY,OPIIS_SIZE_CATEGORY,OPIIS_INT_RISK_SCORE,IS_ACTIVE_DEC_CASE_IND,WAS_EVER_DEC_CASE_IND,IS_INSURED_IND,WAS_EVER_INSURED_IND,IS_202_811_IND,WAS_EVER_202_811_IND,IS_HUD_HELD_IND,IS_HUD_OWNED_IND,IS_FLEXIBLE_SUBSIDY_IND,IS_HOSPITAL_IND,IS_NURSING_HOME_IND,IS_BOARD_AND_CARE_IND,IS_ASSISTED_LIVING_IND,IS_REFINANCED_IND,IS_221D3_IND,IS_221D4_IND,IS_236_IND,IS_IN_DEFAULT_DELINQUENT_IND,IS_NON_INSURED_IND,IS_BMIR_IND,IS_RISK_SHARING_IND,IS_MIP_IND,IS_CO_INSURED_IND,IS_SUBSIDIZED_IND,WAS_EVER_SUBSIDIZED_IND,HAS_ACTIVE_ASSISTANCE_IND,WAS_EVER_ASSISTED_IND,IS_ACC_OLD_IND,IS_ACC_PERFORMANCE_BASED_IND,IS_SEC8_IND,IS_PAC_IND,IS_PRAC_IND,IS_RENT_SUPPLEMENT_IND,IS_SECTION_236_RAP_IND,IS_SEC8_202_IND,IS_SEC8_FMHA_515_IND,IS_SEC8_STATE_AGENCY_HFA_IND,IS_SEC8_LMSA_IND,IS_SEC8_PRPRTY_DISPOSITION_IND,IS_SEC8_PRESERVATION_IND,IS_SEC8_OTHR_NW_CNSTRCTION_IND,IS_SEC8_OTHER_SUB_REHAB_IND,IS_PENSION_FUND_IND,IS_PAC_202_IND,IS_PAC_811_IND,IS_PRAC_202_IND,IS_PRAC_811_IND,HAS_FULL_DEBT_RESTRUCTURE_IND,LAST_CRITICAL_DATE_DESC,OAHP_PROJECT_RECOMMENDATION_TX,OAHP_PROCESSING_TYPE,IS_ON_WATCH_LIST_IND,IS_GREEN_RETROFIT_IND,IS_202_DIRECT_LOAN_IND,IS_202_CAPITAL_ADVANCE_IND,IS_811_CAPITAL_ADVANCE_IND,ENERGY_PERFORMANCE_CONTRCT_IND,IS_SEC8_RAD_DEMO_CONV_IND,FINANCIAL_STMNT_REQ_IND,CONTRACT1,CONTRACT2,CONTRACT_COUNT,UNITS1,UNITS2,MAXIMUM_CONTRACT_UNIT_COUNT,PROGRAM_TYPE1,PROGRAM_TYPE2,EXPIRATION_DATE1,EXPIRATION_DATE2,FHA_NUM1,FHA_NUM2,SOACODE1,SOACODE2,SOA_NAME1,SOA_NAME2,TAXCREDIT1,TAXCREDIT2,FHA_COUNT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,DPVACT,DPVNOST,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,CAT_LATEST_MROC_SCORE_COLOR,CAT_LTST_INTGRTD_RSK_SCORE_CAT,MTR_LATEST_DSCR,FASS_LAST_AFS_CLOSED_DATE,FASS_LAST_REPORTING_END_DT,FULL_DEBT_RESTRUCTURE_DATE,LAST_CRITICAL_DATE,NGHBRHD_NTWRK_EST_DATE,OCCUPANCY_DATE,OPIIS_RISK_CATEGORY_CHANGE_DT,REAC_LAST_INSPECTION_DATE,TROUBLED_STATUS_UPDATE_DATE,WATCH_LIST_DATE,DEMO_RESTRUCTURE_CLOSING_DATE,MARK_TO_MARKET_RESTRUCTURE_DT,REAC_LAST_INSPCT_RELEASE_DATE,LOAN_MATURITY_DATE
-81.571831,41.58002,1630,800016537,Columbus,Cleveland,JACKIE DARDEN,EUCLID BEACH VILLA,125 E 156TH ST,,Y,11,CLEVELAND,324,559,216-531-3820,Subsidized - Previously Insured,ELD,Elderly,Elderly,390527,81  b,Not Assessed,1,,Y,12/31,N,,N,N,Y,N,Y,Y,Y,,,OH12M000171,N,Low,,11,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH12M000171,,1,324,0,324,LMSA,,,,,,,,,,,,,39,Cuyahoga,035,117201,1,1003,Cuyahoga,035,16000,Cleveland,16000,CLEVELAND,,,1680,"Cleveland-Lorain-Elyria, OH PMSA",17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,1,0,3911,1104,,,,,125 E 156th St,,Cleveland,OH,44110,1182,,44110,99,0,44110118299,H,,,,0,,,N,,100% Overall probable correctness,41.580012,-81.571827,S,,R,U,null Street-Level Rooftop null,39035,3916000,39035117201,390351172011,,Green,,        .,31DEC2013,        .,        .,12JUL2004,04JUN1973,07NOV2007,13DEC2012,01JAN1900,        .,        .,        .,19DEC2012,
-84.197396,39.44005,1631,800016803,Columbus,Columbus,YVONNE C COFFMAN,LA LUZ APTS,489 LaLuz BLVD,,Y,01,,94,94,(513) 932-5296,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,519386,95  b,39 - Red,0,MFH,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04635732,04635732,OH16H051028,P,Moderate,Low-Medium,18,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,OAHP Approves PAE Lite Recommendation,Watch List Lite,Rent Restr,N,N,N,N,N,N,N,N,OH16H051028,,1,94,0,94,Sec 8 NC,,,,04635732,,REJ,,223(a)(7) Refi of 221d4 NC/SR,,N,,1,39,Warren,165,031400,2,2000,Warren,165,42364,Lebanon,42364,LEBANON,,,1640,"Cincinnati, OH-KY-IN PMSA",17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",99999,,1,0,3901,2670,,,,,489 La Luz Blvd,,Lebanon,OH,45036,1880,,45036,99,7,45036188099,H,,,,1,,N,N,,90% Overall probable correctness,39.440042,-84.197391,S,,R,U,null Street-Level Rooftop null,39165,3942364,39165031400,391650314002,Green,Green,0.094000,15NOV2013,31DEC2012,        .,28FEB2005,        .,01APR1980,25MAR2014,20MAR2014,12MAR2014,        .,        .,        .,24MAR2014,2033-11-01T00:00:00.000Z
-81.744573,40.269707,1632,800016805,Columbus,Columbus,BRENDA BLAIES,LAFAYETTE COMMONS,610 PLAINFIELD RD,,Y,07,West Lafayette,48,48,740-545-6819,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,379321,85  b,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,N,N,N,,,OH16R000008,N,Low,,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH16R000008,,1,48,0,48,515/8 NC,,,,,,,,,,,,,39,Coshocton,031,961800,4,4061,Coshocton,031,41132,Lafayette,83608,WEST LAFAYETTE,,,9999,,18740,"Coshocton, OH Micropolitan Statistical Area",99999,,0,1,3907,5574,,,,,610 Plainfield Rd,,West Lafayette,OH,43845,9767,,43845,99,9,43845976799,H,,,,0,,,N,,100% Overall probable correctness,40.269699,-81.744569,S,,R,U,null Street-Level Rooftop null,39031,3983608,39031961800,390319618004,,Green,,22MAR2013,31DEC2012,        .,        .,        .,18MAY1978,14SEP2006,02AUG2012,12MAR2014,        .,        .,        .,08AUG2012,
-81.520574,41.078429,1633,800016908,Columbus,Cleveland,JAMES J SANFILIPPO,MAYFLOWER MANOR,263 SOUTH MAIN ST,,Y,11,Akron,233,233,330-762-7518,"Subsidized, No HUD Financing",ELD,Elderly,Elderly,381132,96  b,,0,,N,01/31,N,,N,N,Y,N,N,N,N,,,OH120003002,N,Low,,0,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,,,,,N,N,N,N,N,N,N,N,OH120003002,,1,233,0,233,Sec 8 SR,,,,,,,,,,,,,39,Summit,153,508301,1,1064,Summit,153,01000,Akron,01000,AKRON,,,0080,"Akron, OH PMSA",10420,"Akron, OH Metropolitan Statistical Area",99999,,1,0,3911,0042,,,,,263 S Main St,,Akron,OH,44308,1240,,44308,99,6,44308124099,H,,,,0,,,N,,100% Overall probable correctness,41.078421,-81.52057,S,,R,U,null Street-Level Rooftop null,39153,3901000,39153508301,391535083011,,Green,,        .,        .,        .,        .,        .,01NOV1980,21OCT2006,29OCT2012,15MAR2008,        .,        .,        .,07NOV2012,
-84.305773,39.105065,1634,800016948,Columbus,Columbus,YVONNE C COFFMAN,Lebanon Village,101 Newlun Ct.,,Y,02,MOUNT CARMEL,50,50,(513)528-1284,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,323571,98  a,67 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04635741,04635543,OH160019053,N,Low,Low-Medium,7,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Date Action Other than Closing Occurred,Ineligible for OMHAR - Conflict between State/Local Financing,Full Debt Restr,N,N,N,N,N,N,N,Y,OH160019053,,1,50,0,50,Sec 8 NC,,,,04635543,04635741,OMI,REJ,221d4 NC/SR,223(a)(7) Refi of 221d4 NC/SR,N,N,2,39,Clermont,025,041403,1,1006,Clermont,025,78288,Union,52612,MOUNT CARMEL,,,1640,"Cincinnati, OH-KY-IN PMSA",17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",99999,,1,0,3902,,,,,,101 Newlun Ct,,Cincinnati,OH,45244,2128,,45244,01,7,45244212801,S,,,,0,,,,,100% Overall probable correctness,39.105057,-84.305768,S,,R,U,null Street-Level Rooftop null,39025,3952612,39025041403,390250414031,Green,Yellow,1.233000,28MAR2013,31DEC2012,25APR2013,17JAN2003,        .,01DEC1981,21OCT2006,10NOV2010,29OCT2012,        .,        .,25APR2013,17NOV2010,2043-05-01T00:00:00.000Z
-82.59276,41.22934,1635,800016553,Columbus,Cleveland,JACKIE DARDEN,FAMILY INITIATIVE,74 EXECUTIVE DR,,Y,04,Norwalk,5,5,419-668-9556,202/811,WDD,Wholly developmentally disabled,Disabled,313327,84  a,,0,MFH,Y,12/31,Y,202/811,N,N,Y,N,N,N,N,,042EH418,OH12Q881003,N,Low,Very Low,9,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,,N,N,N,Y,N,N,N,Y,OH12Q881003,,1,5,0,5,PRAC/811,,,,042EH418,,ZPC,,202 Direct Loan Converted to Cap Adv w/PRAC,,N,,1,39,Huron,077,915600,2,2043,Huron,077,57302,Norwalk,57302,NORWALK,,,9999,,35940,"Norwalk, OH Micropolitan Statistical Area",99999,,0,1,3904,3894,,,,,74 Executive Dr,,Norwalk,OH,44857,9016,,44857,74,5,44857901674,S,,,,0,,,,,100% Overall probable correctness,41.229332,-82.592756,S,,R,U,null Street-Level Rooftop null,39077,3957302,39077915600,390779156002,,Green,,14FEB2014,31DEC2012,        .,        .,        .,09FEB1993,07JUN2010,20FEB2009,01JAN1900,        .,        .,        .,11MAR2009,
-84.560951,39.152757,1636,800016554,Columbus,Columbus,BONNIE SPURLING,Villages at Roll Hill,3710 President Dr,,Y,01,CINCINNATI,703,703,513-542-8333,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,233200,81  cnull,80 - Greennull,0,,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04635719,04635719,OH10E000106,N,Low,,5,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH10E000106,,1,703,0,703,PD/8 Existing,,,,04635719,,OMI,,221d4 NC/SR,,N,,1,39,Hamilton,061,008502,1,1003,Hamilton,061,15000,Cincinnati,15000,CINCINNATI,,,1640,"Cincinnati, OH-KY-IN PMSA",17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",99999,,1,0,3901,1062,,,,,3710 President Dr,,Cincinnati,OH,45225,1016,,45225,10,3,45225101610,S,,,,0,,,,,100% Overall probable correctness,39.152749,-84.560946,S,,R,U,null Street-Level Rooftop null,39061,3915000,39061008502,390610085021,Yellow,Green,1.360000,        .,31DEC2013,        .,        .,        .,31JUL1980,14MAR2009,11MAY2006,12FEB2013,        .,        .,24SEP2010,24MAY2006,2053-06-01T00:00:00.000Z
-84.0204,39.785843,1637,800016818,Columbus,Columbus,DAVID J TENTLER,LANDMARK VILLAGE,264 Landmark Court,,Y,10,Fairborn,165,165,(937) 878-4852,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,503617,88  bnull,78 - Greennull,2,None,Y,12/31,Y,Insured,N,N,Y,N,N,Y,N,04635745,04635745,OH10M000269,N,Low,High-Medium,14,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH10M000269,,1,165,0,165,LMSA,,,,04635745,,REJ,,223(a)(7) Refi of 221d4 NC/SR,,N,,1,39,Greene,057,200103,1,1013,Greene,057,04220,Bath,25914,FAIRBORN,,,2000,"Dayton-Springfield, OH MSA",19380,"Dayton, OH Metropolitan Statistical Area",99999,,1,0,3910,1638,,,,,264 Landmark Ct,,Fairborn,OH,45324,2787,,45324,64,8,45324278764,S,,,,0,,,,,100% Overall probable correctness,39.785835,-84.020396,S,,R,U,null Street-Level Rooftop null,39057,3925914,39057200103,390572001031,Green,Green,1.625000,15MAR2013,31DEC2012,        .,        .,        .,01JUL1983,13OCT2010,23OCT2013,20OCT2010,        .,        .,        .,24OCT2013,2046-03-01T00:00:00.000Z
-83.37571,40.225976,1638,800016900,Columbus,Columbus,JACK G LEACH,MARYSVILLE GREEN,460 WINDMILL DR,,Y,04,Marysville,60,60,937-644-0625,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,318264,91  c,74 - Greennull,0,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04335273,04335273,OH16H051059,N,Low,Low-Medium,5,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH16H051059,,1,60,0,60,HFDA/8 NC,,,,04335273,,OMI,,221d4 NC/SR,,N,,1,39,Union,159,050500,2,2005,Union,159,59864,Paris,48160,MARYSVILLE,,,9999,,18140,"Columbus, OH Metropolitan Statistical Area",99999,,1,0,3904,3102,,,,,460 Windmill Dr,,Marysville,OH,43040,1809,,43040,99,3,43040180999,H,,,,0,,,N,,100% Overall probable correctness,40.225968,-83.375706,S,,R,U,null Street-Level Rooftop null,39159,3948160,39159050500,391590505002,Yellow,Green,,21MAR2013,31DEC2012,        .,        .,        .,11DEC1981,21OCT2006,26MAY2011,21JUL2011,        .,        .,        .,01JUN2011,2022-07-01T00:00:00.000Z
-82.954578,39.968867,1639,800016824,Columbus,Columbus,MILO C MCGRIFF,Long View Apartments dba Lawn Manor,1730 EAST  LONG STREET,,Y,03,Columbus,27,102,(614)252-4562,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,508438,86  cnull,Not Assessed,1,EC,Y,12/31,N,,N,N,Y,N,N,N,N,,,OH16L000268,T,Low,,7,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH16L000268,,1,27,0,27,LMSA,,,,,,,,,,,,,39,Franklin,049,002520,3,3009,Franklin,049,18000,Columbus,18000,COLUMBUS,,,1840,"Columbus, OH MSA",18140,"Columbus, OH Metropolitan Statistical Area",99999,,1,0,3903,1176,,,,,1730 E Long St,,Columbus,OH,43203,2074,,43203,99,7,43203207499,H,,,,0,,,N,,100% Overall probable correctness,39.968859,-82.954574,S,,R,U,null Street-Level Rooftop null,39049,3918000,39049002520,390490025203,,Green,,        .,31DEC2011,        .,        .,        .,18MAY1973,05SEP2011,26AUG2013,25SEP2013,        .,        .,        .,27AUG2013,
-83.145376,39.920604,1640,800016827,Columbus,Columbus,LESLIE A MCDANIEL,LEHNERT GREEN Apartments,1600 Bierl Drive,,Y,03,Columbus,157,157,(614) 870-0423,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,503290,92  cnull,69 - Yellow,1,MFH,Y,12/31,Y,Insured,N,N,Y,N,Y,N,N,04335460,04335298,OH16H051066,N,Low,Low-Medium,8,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Closing Date,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH16H051066,,1,157,0,157,HFDA/8 NC,,,,04335298,04335460,OMI,REJ,221d4 NC/SR,223(a)(7) Refi of 221d4 NC/SR,N,N,2,39,Franklin,049,008161,1,1026,Franklin,049,18000,Columbus,18000,COLUMBUS,,,1840,"Columbus, OH MSA",18140,"Columbus, OH Metropolitan Statistical Area",99999,,1,0,3903,1176,,,,,1600 Bierl Dr,,Galloway,OH,43119,9795,,43119,00,2,43119979500,S,,,,0,,,,,100% Overall probable correctness,39.920596,-83.145372,S,,R,U,null Street-Level Rooftop null,39049,3918000,39049008161,390490081611,Green,Green,1.696000,        .,31DEC2012,31MAR2004,31MAR2004,        .,11OCT1983,21OCT2006,03JUN2013,14SEP2011,        .,        .,31MAR2004,04JUN2013,2034-04-01T00:00:00.000Z
-84.487399,39.134844,1641,800016830,Columbus,Columbus,BONNIE SPURLING,Lexington Apartments,872 Buena Vista PL,,Y,01,CINCINNATI,6,6,(513) 221-0861 agent,"Subsidized, No HUD Financing",FAM,Indv. families - not eld/ handicap,Family,357388,50  cnull,Not Assessed,0,MFH,Y,12/31,N,,N,N,Y,N,N,N,N,,,OH10E000019,P,Moderate,,15,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH10E000019,,1,6,0,6,PD/8 Existing,,,,,,,,,,,,,39,Hamilton,061,003600,2,2014,Hamilton,061,15000,Cincinnati,15000,CINCINNATI,,,1640,"Cincinnati, OH-KY-IN PMSA",17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",99999,,1,0,3901,1062,,,,,872 Buena Vista Pl,,Cincinnati,OH,45206,1051,,45206,99,8,45206105199,H,,,,0,,,N,,100% Overall probable correctness,39.134836,-84.487394,S,,R,U,null Street-Level Rooftop null,39061,3915000,39061003600,390610036002,,Yellow,,08JAN2014,14NOV2012,        .,        .,        .,30SEP1981,26MAR2012,28JUN2011,13NOV2013,        .,        .,        .,13JUL2011,
-84.432111,39.220226,1642,800016573,Columbus,Columbus,MARLA SPARKS,Flora Gardens,650 E Benson Street,,Y,02,Reading,50,50,(513) 821-3357,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,503805,88  b,68 - Yellow,0,None,Y,12/31,Y,Insured,N,N,Y,N,Y,N,Y,04611075,04611075,OH10T891005,N,Low,High-Medium,8,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH10T891005,,1,50,0,50,202/8 NC,,,,04611075,,HRI,,223(f) Refi/ Purchase Apts,,N,,1,39,Hamilton,061,023222,2,2000,Hamilton,061,65732,Reading,65732,READING,,,1640,"Cincinnati, OH-KY-IN PMSA",17140,"Cincinnati, OH-KY-IN Metropolitan Statistical Area",99999,,1,0,3902,4398,,,,,650 E Benson St,,Cincinnati,OH,45215,4950,,45215,99,7,45215495099,H,,,,0,,,N,,100% Overall probable correctness,39.220218,-84.432106,S,,R,U,null Street-Level Rooftop null,39061,3965732,39061023222,390610232222,Yellow,Green,1.322000,31MAR2013,31DEC2012,        .,        .,        .,19MAR1992,21OCT2006,17MAY2013,07FEB2013,        .,        .,        .,20MAY2013,2041-04-01T00:00:00.000Z
-81.893964,41.143289,1643,800016832,Columbus,Cleveland,MARY C BOLMGREN,LIBERTY PLAZA,253 ABBEYVILLE ROAD,,N,13,MEDINA,106,106,330-723-3300,Insured-Subsidized,FAM,Indv. families - not eld/ handicap,Family,503733,90  cnull,63 - Yellow,1,None,Y,12/31,Y,Insured,N,N,Y,N,N,N,N,04235595,04235595,OH120009007,N,Low,High-Medium,3,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH120009007,,1,106,0,106,Sec 8 NC,,,,04235595,,OMI,,221d4 NC/SR,,Y,,1,39,Medina,103,408201,1,1004,Medina,103,48848,Medina City,48790,MEDINA,,,1680,"Cleveland-Lorain-Elyria, OH PMSA",17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,1,0,3916,3150,,,,,253 Abbeyville Rd,,Medina,OH,44256,1335,,44256,53,9,44256133553,S,,,,0,,,,,100% Overall probable correctness,41.143281,-81.89396,S,,R,U,null Street-Level Rooftop null,39103,3948790,39103408201,391034082011,Green,Green,1.528000,04MAR2014,31DEC2013,        .,        .,        .,01SEP1980,05SEP2011,15AUG2013,14FEB2013,        .,        .,        .,16AUG2013,2048-01-01T00:00:00.000Z
-84.105269,40.72844,1644,800016836,Columbus,Columbus,KRISTIN M PADAVICK,Lima Towers,790 S MAIN ST,,Y,04,LIMA,200,200,(419)227-7744,Insured-Subsidized,WAH,Wholly Elderly Housekeeping,Elderly,336477,96  b,36 - Red,0,,Y,12/31,Y,Insured,N,N,Y,Y,Y,N,Y,04335373,04335137,OH168023013,N,Low,Low-Medium,11,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,Full Debt Restr,N,N,N,N,N,N,N,Y,OH168023013,,1,200,0,200,Sec 8 NC,,,,04335137,04335373,OMI,REJ,221d4 NC/SR,223(a)(7) Refi of 221d4 NC/SR,N,N,2,39,Allen,003,013400,1,1024,Allen,003,43554,Lima,43554,LIMA,,,4320,"Lima, OH MSA",30620,"Lima, OH Metropolitan Statistical Area",99999,,1,0,3904,2730,,,,,790 S Main St,,Lima,OH,45804,1565,,45804,99,4,45804156599,H,,,,0,,,N,,100% Overall probable correctness,40.728432,-84.105264,S,,R,U,null Street-Level Rooftop null,39003,3943554,39003013400,390030134001,Yellow,Yellow,1.317000,        .,31DEC2013,        .,        .,        .,01FEB1977,26MAR2013,18NOV2011,13DEC2012,        .,30JUL1998,30JUL1998,23NOV2011,2030-03-01T00:00:00.000Z
-81.438651,39.425607,1645,800016434,Columbus,Columbus,DAVID J TENTLER,Colonial Terrace II,100 CISLER LN,,Y,06,MARIETTA,83,83,740-373-4670,Subsidized - Previously Insured,FAM,Indv. families - not eld/ handicap,Family,359360,83  cnull,Not Assessed,0,None,Y,12/31,N,,N,N,Y,N,N,N,N,,,OH16M000249,N,Low,,6,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,N,N,N,N,N,N,Y,OH16M000249,,1,83,0,83,LMSA,,,,,,,,,,,,,39,Washington,167,021000,3,3012,Washington,167,47628,Marietta,47628,MARIETTA,,,6020,"Parkersburg-Marietta, WV-OH MSA",31930,"Marietta, OH Micropolitan Statistical Area",99999,,0,1,3906,3054,,,,,100 Cisler Ln,,Marietta,OH,45750,1566,,45750,99,3,45750156699,H,,,,0,,,N,,100% Overall probable correctness,39.425599,-81.438647,S,,R,R,null Street-Level Rooftop null,39167,3947628,39167021000,391670210003,,Green,,18MAR2014,31DEC2013,        .,        .,        .,22FEB1974,05SEP2011,16JUN2011,16SEP2011,        .,        .,        .,22JUN2011,
